"Url Tested",Mobile_Diagnostics,Desktop_Diagnostics,"Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.personaldrivers.com/personal-driver/5-reasons-hiring-a-personal-driver/,Fixed,Fixed,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.3 s,545,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.3 s,545,07/05/2024
https://www.personaldrivers.com/hire-a-driver/ultimate-luxury-road-trips/,Issue,Issue,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.3 s,541,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.3 s,541,07/05/2024
https://www.personaldrivers.com/hire-a-driver/how-much-does-it-cost-to-hire-someone-to-drive-you-around/,Fixed,Fixed,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.6 s,613,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,0.6 s,613,07/05/2024
https://www.personaldrivers.com/long-distance-driver/hire-a-long-distance-driver-cost/,Fixed,Fixed,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.3 s,635,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.3 s,635,07/05/2024
https://www.personaldrivers.com/,Fixed,Fixed,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.3 s,692,100,100,100,100,0.3 s,0.4 s,0.017,0 ms,0.3 s,0.3 s,692,07/05/2024
https://www.personaldrivers.com/faq/pet-transport-faq/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,0.4 s,485,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.4 s,485,07/05/2024
https://www.personaldrivers.com/faq/rv-driver-faq/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,0.4 s,541,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,0.4 s,541,07/05/2024
https://www.personaldrivers.com/faq/rental-truck-driver-faq/,Fixed,Fixed,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.3 s,484,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.3 s,484,07/05/2024
https://www.personaldrivers.com/faq/car-delivery-faq/,Fixed,Fixed,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.3 s,502,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.3 s,502,07/05/2024
https://www.personaldrivers.com/faq/hire-a-driver-faq/,Fixed,Fixed,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,0.7 s,533,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.7 s,533,07/05/2024
https://www.personaldrivers.com/faq/,Fixed,Fixed,100,100,100,97,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,591,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.5 s,0.7 s,591,07/05/2024
https://www.personaldrivers.com/prices-and-services/rv-driver/,Issue,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,729,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,1.1 s,729,07/05/2024
https://www.personaldrivers.com/prices-and-services/rental-truck-driver/,Fixed,Fixed,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,686,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.3 s,0.6 s,686,07/05/2024
https://www.personaldrivers.com/prices-and-services/car-delivery/,Fixed,Fixed,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.6 s,701,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.3 s,0.6 s,701,07/05/2024
https://www.personaldrivers.com/prices-and-services/long-distance-driver/,Fixed,Fixed,100,100,100,99,0.4 s,0.4 s,0,0 ms,0.4 s,0.6 s,644,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.6 s,644,07/05/2024
https://www.personaldrivers.com/prices-and-services/hire-a-driver/,Issue,Fixed,100,97,100,98,0.4 s,0.5 s,0,0 ms,0.4 s,0.7 s,715,100,97,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.7 s,715,07/05/2024
https://www.personaldrivers.com/prices-and-services/,Fixed,Fixed,100,97,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.9 s,618,100,97,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.9 s,618,07/05/2024
https://www.personaldrivers.com/customer-experiences/seemless-move-to-florida-in-retirement/,Fixed,Fixed,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.6 s,455,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,455,07/05/2024
https://www.personaldrivers.com/prices-and-services/hire-a-personal-driver/,Issue,Issue,100,97,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,0.6 s,785,100,97,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,0.6 s,785,07/05/2024
https://www.personaldrivers.com/prices-and-services/road-trip-driver/,Fixed,Issue,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,761,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.3 s,0.6 s,761,07/05/2024
https://www.personaldrivers.com/get-rental-truck-driver-quote/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,0.8 s,782,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.8 s,783,07/05/2024
https://www.personaldrivers.com/web-stories/,Fixed,Fixed,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.7 s,638,100,100,100,100,0.3 s,0.5 s,0,0 ms,0.5 s,0.7 s,638,07/05/2024
https://www.personaldrivers.com/video-library/rv-driver-video-introduction/,Fixed,Fixed,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.6 s,442,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.6 s,442,07/05/2024
https://www.personaldrivers.com/customer-experiences/construction-truck-transport-with-trailer/,Fixed,Fixed,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,460,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,460,07/05/2024
https://www.personaldrivers.com/customer-experiences/cross-country-vehicle-transport-for-manufacturing-project/,Fixed,Fixed,100,100,100,99,0.4 s,0.5 s,0,0 ms,0.4 s,0.7 s,457,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.7 s,457,07/05/2024
https://www.personaldrivers.com/customer-experiences/convention-equipment-delivery/,Fixed,Fixed,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.6 s,466,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,467,07/05/2024
https://www.personaldrivers.com/customer-experiences/medical-transport-across-states/,Fixed,Fixed,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,469,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,469,07/05/2024
https://www.personaldrivers.com/video-library/video-snowbird-transport/,Fixed,Fixed,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.4 s,451,100,100,100,100,0.3 s,0.7 s,0,0 ms,0.3 s,0.4 s,451,07/05/2024
https://www.personaldrivers.com/privacy-policy/,Fixed,Fixed,100,100,100,97,0.4 s,0.4 s,0.002,0 ms,0.4 s,0.7 s,687,100,100,100,100,0.3 s,0.4 s,0.002,0 ms,0.4 s,0.7 s,687,07/05/2024
https://www.personaldrivers.com/get-driver-for-road-trip-quote/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,781,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,782,07/05/2024
https://www.personaldrivers.com/get-pet-transport-quote/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,781,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,782,07/05/2024
https://www.personaldrivers.com/about-us/contact-personal-drivers/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,499,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,499,07/05/2024
https://www.personaldrivers.com/video-library/hire-a-driver-intro-video/,Fixed,Fixed,100,100,100,100,0.3 s,0.7 s,0,0 ms,0.3 s,0.6 s,448,100,100,100,100,0.3 s,0.7 s,0,0 ms,0.3 s,0.6 s,448,07/05/2024
https://www.personaldrivers.com/video-library/video-hire-personal-driver/,Fixed,Fixed,100,100,100,100,0.3 s,0.6 s,0,0 ms,0.3 s,0.5 s,448,100,100,100,100,0.3 s,0.6 s,0,0 ms,0.3 s,0.5 s,448,07/05/2024
https://www.personaldrivers.com/video-library/,Issue,Issue,100,100,100,100,0.3 s,0.6 s,0,0 ms,0.3 s,0.6 s,462,100,100,100,100,0.3 s,0.7 s,0,0 ms,0.3 s,0.6 s,462,07/05/2024
https://www.personaldrivers.com/faq/private-driver-faq/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.8 s,473,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.8 s,473,07/05/2024
https://www.personaldrivers.com/faq/personal-driver-faq/,Fixed,Fixed,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,483,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,483,07/05/2024
https://www.personaldrivers.com/faq/road-trip-driver-faq/,Fixed,Fixed,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,1.4 s,489,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,1.4 s,489,07/05/2024
https://www.personaldrivers.com/faq/long-distance-driver-faq/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,486,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.5 s,0.7 s,486,07/05/2024
https://www.personaldrivers.com/prices-and-services/hire-a-snowbird-transport-driver/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,0.6 s,796,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,0.6 s,796,07/05/2024
https://www.personaldrivers.com/prices-and-services/private-driver/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,0.7 s,817,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,0.7 s,817,07/05/2024
https://www.personaldrivers.com/prices-and-services/pet-transport/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,0.6 s,625,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.6 s,625,07/05/2024
https://www.personaldrivers.com/get-car-delivery-quote/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,781,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,782,07/05/2024
https://www.personaldrivers.com/get-rv-driver-quote/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,781,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,782,07/05/2024
https://www.personaldrivers.com/customer-experiences/,Fixed,Fixed,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.6 s,585,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.3 s,0.6 s,585,07/05/2024
https://www.personaldrivers.com/get-a-free-quote/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,785,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,786,07/05/2024
https://www.personaldrivers.com/get-snowbird-transport-quote/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,781,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,782,07/05/2024
https://www.personaldrivers.com/get-private-driver-quote/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,1.1 s,781,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,1.1 s,782,07/05/2024
https://www.personaldrivers.com/get-personal-driver-quote/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,781,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,782,07/05/2024
https://www.personaldrivers.com/get-moving-truck-driver-quote/,Fixed,Fixed,100,100,100,98,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,781,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,782,07/05/2024
https://www.personaldrivers.com/get-long-distance-driver-quote/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,781,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,782,07/05/2024
https://www.personaldrivers.com/get-hire-a-driver-quote/,Fixed,Fixed,100,100,100,99,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,781,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,782,07/05/2024
https://www.personaldrivers.com/about-us/vision-mission-principles/,Fixed,Fixed,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.6 s,497,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,497,07/05/2024
https://www.personaldrivers.com/about-us/,Fixed,Fixed,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.7 s,478,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.7 s,478,07/05/2024
https://www.personaldrivers.com/reviews/,Fixed,Fixed,100,100,100,100,0.3 s,0.7 s,0,0 ms,0.3 s,0.9 s,400,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.9 s,400,07/05/2024
https://www.personaldrivers.com/driving-job-application/,Fixed,Fixed,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.3 s,0.6 s,739,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.3 s,0.6 s,740,07/05/2024
https://www.personaldrivers.com/sitemap/,Fixed,Fixed,100,100,100,94,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,658,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,0.6 s,658,07/05/2024
https://www.personaldrivers.com/road-trip/tools/gas-calculator/,Fixed,Fixed,100,100,95,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,502,100,100,95,100,0.3 s,0.4 s,0,0 ms,0.6 s,0.7 s,501,07/05/2024
